"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1986","1986",0.84,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1987","1987",0.87,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1988","1988",0.86,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1989","1989",0.87,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1990","1990",0.9,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1991","1991",0.93,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1992","1992",0.98,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1993","1993",1,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1994","1994",1.03,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1995","1995",1.01,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1996","1996",1.03,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1997","1997",1.05,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1998","1998",0.99,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1999","1999",1,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2000","2000",1.01,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2001","2001",1,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2002","2002",1,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2003","2003",0.99,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2004","2004",0.98,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2005","2005",0.97,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2006","2006",0.94,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2007","2007",0.94,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2008","2008",0.95,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2009","2009",0.92,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2010","2010",0.94,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2011","2011",0.89,"B","Break"
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2012","2012",0.84,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2013","2013",0.84,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2014","2014",0.84,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2015","2015",0.84,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2016","2016",0.84,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1980","1980",0.74,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1981","1981",0.76,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1982","1982",0.77,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1983","1983",0.81,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1984","1984",0.81,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1985","1985",0.82,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1986","1986",0.84,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1987","1987",0.87,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1988","1988",0.86,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1989","1989",0.87,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1990","1990",0.9,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1991","1991",0.93,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1992","1992",0.98,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1993","1993",1,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1994","1994",1.03,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1995","1995",1.01,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1996","1996",1.03,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1997","1997",1.05,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1998","1998",0.99,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1999","1999",1,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2000","2000",1.01,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2001","2001",1,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2002","2002",1,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2003","2003",0.99,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2004","2004",0.98,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2005","2005",0.97,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2006","2006",0.94,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2007","2007",0.94,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2008","2008",0.95,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2009","2009",0.92,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2010","2010",0.94,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2011","2011",0.89,"B","Break"
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2012","2012",0.84,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2013","2013",0.84,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2014","2014",0.84,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2015","2015",0.84,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2016","2016",0.84,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1986","1986",0.9,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1987","1987",0.93,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1988","1988",0.93,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1989","1989",0.95,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1990","1990",0.98,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1991","1991",1.02,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1992","1992",1.03,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1993","1993",1.04,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1994","1994",1.05,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1995","1995",1.06,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1996","1996",1.1,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1997","1997",1.08,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1998","1998",1.11,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","1999","1999",1.11,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2000","2000",1.12,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2001","2001",1.13,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2002","2002",1.14,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2003","2003",1.16,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2004","2004",1.17,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2005","2005",1.18,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2006","2006",1.17,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2007","2007",1.16,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2008","2008",1.16,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2009","2009",1.17,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2010","2010",1.19,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2011","2011",1.21,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2012","2012",1.21,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2013","2013",1.22,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2014","2014",1.22,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2015","2015",1.21,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ISL","Iceland","2016","2016",1.23,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1980","1980",0.3,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1981","1981",0.3,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1982","1982",0.31,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1983","1983",0.32,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1984","1984",0.32,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1985","1985",0.33,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1986","1986",0.34,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1987","1987",0.34,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1988","1988",0.34,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1989","1989",0.35,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1990","1990",0.37,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1991","1991",0.38,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","IRL","Ireland","1992","1992",0.39,,
